;Code;Parent code level 1;Parent code;Level nr;Prometis_label_D_retail;Prometis_label_D_corp;Label NL;ffill_retail;ffill_corp
1503;47762.0;G;4776;;GARDEN PRODUCTS AND PETS;EXPENSES - GOODS;Detailhandel in huisdieren, voedsel voor huisdieren en benodigdheden daarvoor in gespecialiseerde winkels;4776;4776
736;4777.0;G;477;4.0;LUXERY GOODS;EXPENSES - GOODS;Detailhandel in uurwerken en sieraden in gespecialiseerde winkels;4777;4777
1504;47770.0;G;4777;;LUXERY GOODS;EXPENSES - GOODS;Detailhandel in uurwerken en sieraden in gespecialiseerde winkels;4777;4777
1505;47781.0;G;4778;5.0;UTILITIES - LIQUID FUELS;EXPENSES - GOODS;Detailhandel in vaste, vloeibare en gasvormige brandstoffen in gespecialiseerde winkels, m.u.v. motorbrandstoffen;47781;47781
1506;47782.0;G;4778;5.0;CULTURAL AND RECREATIONAL DURABLES;EXPENSES - GOODS;Detailhandel in fotografische en optische artikelen en in precisieinstrumenten in gespecialiseerde winkels;47782;47782
1507;47783.0;G;4778;5.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Detailhandel in wapens en munitie in gespecialiseerde winkels;47783;47783
1508;47784.0;G;4778;5.0;MEDICINES AND HEALTH PRODUCTS;EXPENSES - GOODS;Detailhandel in drogisterijartikelen en onderhoudsproducten in gespecialiseerde winkels;47784;47784
1509;47785.0;G;4778;5.0;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Detailhandel in fietsen in gespecialiseerde winkels;47785;47785
1510;47786.0;G;4778;5.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Detailhandel in souvenirs en religieuze artikelen in gespecialiseerde winkels;47786;47786
1511;47787.0;G;4778;5.0;FURNITURE, FURNISHINGS, AND LOOSE CARPETS;EXPENSES - GOODS;Detailhandel in nieuwe kunstvoorwerpen in gespecialiseerde winkels;47787;47787
1512;47788.0;G;4778;5.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Detailhandel in babyartikelen (algemeen assortiment);47788;47788
1513;47789.0;G;4778;5.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Overige detailhandel in nieuwe artikelen in gespecialiseerde winkels, n.e.g.;47789;47789
737;4779.0;G;477;4.0;SECOND-HAND RETAIL;EXPENSES - GOODS;Detailhandel in antiquiteiten en tweedehandsgoederen in winkels;4779;4779
1514;47791.0;G;4779;;SECOND-HAND RETAIL;EXPENSES - GOODS;Detailhandel in antiquiteiten in winkels;4779;4779
1515;47792.0;G;4779;;SECOND-HAND RETAIL;EXPENSES - GOODS;Detailhandel in tweedehandskleding in winkels;4779;4779
1516;47793.0;G;4779;;SECOND-HAND RETAIL;EXPENSES - GOODS;Detailhandel in andere tweedehandsgoederen in winkels, m.u.v. tweedehandskleding;4779;4779
738;4781.0;G;478;4.0;GROCERIES;EXPENSES - GOODS;Markt- en straathandel in voedings- en genotmiddelen;4781;4781
1517;47810.0;G;4781;;GROCERIES;EXPENSES - GOODS;Markt- en straathandel in voedings- en genotmiddelen;4781;4781
739;4782.0;G;478;4.0;CLOTHING AND FOOTWEAR;EXPENSES - GOODS;Markt- en straathandel in textiel, kleding en schoeisel;4782;4782
1518;47820.0;G;4782;;CLOTHING AND FOOTWEAR;EXPENSES - GOODS;Markt- en straathandel in textiel, kleding en schoeisel;4782;4782
740;4789.0;G;478;4.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Markt- en straathandel in andere artikelen;4789;4789
1519;47890.0;G;4789;;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Markt- en straathandel in andere artikelen;4789;4789
217;479.0;G;47;3.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Detailhandel, niet in winkels en exclusief markt- en straathandel;479;479
741;4791.0;G;479;4.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Detailhandel via postorderbedrijven of via internet;479;4791
1520;47910.0;G;4791;;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Detailhandel via postorderbedrijven of via internet;479;4791
742;4799.0;G;479;4.0;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Overige detailhandel, niet in winkels en exclusief markt- en straathandel;479;4799
1521;47990.0;G;4799;;MIXED RETAIL - PERSONAL USE;EXPENSES - GOODS;Overige detailhandel, niet in winkels en exclusief markt- en straathandel;479;4799
218;491.0;H;49;3.0;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer per spoor, m.u.v. personenvervoer per spoor binnen steden of voorsteden;491;491
743;4910.0;H;491;;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer per spoor, m.u.v. personenvervoer per spoor binnen steden of voorsteden;491;491
1522;49100.0;H;4910;;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer per spoor, m.u.v. personenvervoer per spoor binnen steden of voorsteden;491;491
219;492.0;H;49;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer per spoor;492;492
744;4920.0;H;492;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer per spoor;492;492
1523;49200.0;H;4920;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer per spoor;492;492
745;4931.0;H;493;4.0;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer te land binnen steden of voorsteden;4931;4931
1524;49310.0;H;4931;;PASSENGER TRANSPORT SERVICES - PUBLIC;OTHER SERVICES;Personenvervoer te land binnen steden of voorsteden;4931;4931
746;4932.0;H;493;4.0;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Exploitatie van taxi's;4932;4932
1525;49320.0;H;4932;;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Exploitatie van taxi's;4932;4932
747;4939.0;H;493;4.0;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Overig personenvervoer te land, n.e.g.;4939;4939
1526;49390.0;H;4939;;PASSENGER TRANSPORT SERVICES - ROAD;OTHER SERVICES;Overig personenvervoer te land, n.e.g.;4939;4939
220;494.0;H;49;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over de weg en verhuisbedrijven;494;494
748;4941.0;H;494;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over de weg;494;494
1527;49410.0;H;4941;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over de weg, m.u.v. verhuisbedrijven;494;494
749;4942.0;H;494;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Verhuisbedrijven;494;494
1528;49420.0;H;4942;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Verhuisbedrijven;494;494
221;495.0;H;49;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vervoer via pijpleidingen;495;495
750;4950.0;H;495;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vervoer via pijpleidingen;495;495
1529;49500.0;H;4950;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vervoer via pijpleidingen;495;495
222;501.0;H;50;3.0;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over zee- en kustwateren;501;501
751;5010.0;H;501;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over zee- en kustwateren;501;501
1530;50100.0;H;5010;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over zee- en kustwateren;501;501
223;502.0;H;50;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over zee- en kustwateren;502;502
752;5020.0;H;502;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over zee- en kustwateren;502;502
1531;50200.0;H;5020;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over zee- en kustwateren;502;502
224;503.0;H;50;3.0;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over binnenwateren;503;503
753;5030.0;H;503;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over binnenwateren;503;503
1532;50300.0;H;5030;;PASSENGER TRANSPORT SERVICES - WATER;OTHER SERVICES;Personenvervoer over binnenwateren;503;503
225;504.0;H;50;3.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over binnenwateren;504;504
754;5040.0;H;504;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over binnenwateren;504;504
1533;50400.0;H;5040;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer over binnenwateren;504;504
226;511.0;H;51;;;;Personenvervoer door de lucht;;
755;5110.0;H;511;4.0;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Personenvervoer door de lucht;5110;5110
1534;51100.0;H;5110;;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Personenvervoer door de lucht;5110;5110
227;512.0;H;51;;;;Goederenvervoer door de lucht;;
756;5121.0;H;512;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer door de lucht;5121;5121
1535;51210.0;H;5121;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Goederenvervoer door de lucht;5121;5121
757;5122.0;H;512;4.0;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Ruimtevaart;5122;5122
1536;51220.0;H;5122;;PASSENGER TRANSPORT SERVICES - AIR;OTHER SERVICES;Ruimtevaart;5122;5122
228;521.0;H;52;;;;Opslag;;
758;5210.0;H;521;4.0;OTHER SERVICES;OTHER SERVICES;Opslag;5210;5210
1537;52100.0;H;5210;;OTHER SERVICES;OTHER SERVICES;Opslag in koelpakhuizen en overige opslag;5210;5210
229;522.0;H;52;;;;Vervoerondersteunende activiteiten;;
759;5221.0;H;522;4.0;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Diensten in verband met vervoer te land;5221;5221
1538;52210.0;H;5221;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Diensten in verband met vervoer te land;5221;5221
760;5222.0;H;522;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met vervoer over water;5222;5222
1539;52220.0;H;5222;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met vervoer over water;5222;5222
761;5223.0;H;522;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met de luchtvaart;5223;5223
1540;52230.0;H;5223;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Diensten in verband met de luchtvaart;5223;5223
762;5224.0;H;522;4.0;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vrachtbehandeling;5224;5224
1541;52241.0;H;5224;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Vrachtbehandeling in zeehavens;5224;5224
1542;52249.0;H;5224;;TRANSPORT SERVICES OF GOODS;OTHER SERVICES;Overige vrachtbehandeling, exclusief in zeehavens;5224;5224
763;5229.0;H;522;4.0;OTHER SERVICES;OTHER SERVICES;Overige vervoerondersteunende activiteiten;5229;5229
1543;52290.0;H;5229;;OTHER SERVICES;OTHER SERVICES;Overige vervoerondersteunende activiteiten;5229;5229
30;53.0;H;H;2.0;OTHER SERVICES;OTHER SERVICES;Posterijen en koeriers;53;53
230;531.0;H;53;;OTHER SERVICES;OTHER SERVICES;Postdiensten in het kader van de universele dienstverplichting;53;53
764;5310.0;H;531;;OTHER SERVICES;OTHER SERVICES;Postdiensten in het kader van de universele dienstverplichting;53;53
1544;53100.0;H;5310;;OTHER SERVICES;OTHER SERVICES;Postdiensten in het kader van de universele dienstverplichting;53;53
231;532.0;H;53;;OTHER SERVICES;OTHER SERVICES;Overige posterijen en koeriers;53;53
765;5320.0;H;532;;OTHER SERVICES;OTHER SERVICES;Overige posterijen en koeriers;53;53
1545;53200.0;H;5320;;OTHER SERVICES;OTHER SERVICES;Overige posterijen en koeriers;53;53
31;55.0;I;I;2.0;ACCOMMODATION SERVICES;OTHER SERVICES;Verschaffen van accommodatie;55;55
232;551.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Hotels en dergelijke accommodatie;55;55
766;5510.0;I;551;;ACCOMMODATION SERVICES;OTHER SERVICES;Hotels en dergelijke accommodatie;55;55
1546;55100.0;I;5510;;ACCOMMODATION SERVICES;OTHER SERVICES;Hotels en dergelijke accommodatie;55;55
233;552.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieverblijven en andere accommodatie voor kort verblijf;55;55
767;5520.0;I;552;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieverblijven en andere accommodatie voor kort verblijf;55;55
1547;55201.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Jeugdherbergen en jeugdverblijfcentra;55;55
1548;55202.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieparken;55;55
1549;55203.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Gites, vakantiewoningen en -appartementen;55;55
1550;55204.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Gastenkamers;55;55
1551;55209.0;I;5520;;ACCOMMODATION SERVICES;OTHER SERVICES;Vakantieverblijven en andere accommodatie voor kort verblijf, n.e.g.;55;55
234;553.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Kampeerterreinen en kampeerauto- en caravanterreinen;55;55
768;5530.0;I;553;;ACCOMMODATION SERVICES;OTHER SERVICES;Kampeerterreinen en kampeerauto- en caravanterreinen;55;55
1552;55300.0;I;5530;;ACCOMMODATION SERVICES;OTHER SERVICES;Kampeerterreinen en kampeerauto- en caravanterreinen;55;55
235;559.0;I;55;;ACCOMMODATION SERVICES;OTHER SERVICES;Overige accommodatie;55;55
769;5590.0;I;559;;ACCOMMODATION SERVICES;OTHER SERVICES;Overige accommodatie;55;55
1553;55900.0;I;5590;;ACCOMMODATION SERVICES;OTHER SERVICES;Overige accommodatie;55;55
32;56.0;I;I;2.0;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Eet- en drinkgelegenheden;56;56
236;561.0;I;56;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Restaurants en mobiele eetgelegenheden;56;56
770;5610.0;I;561;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Restaurants en mobiele eetgelegenheden;56;56
1554;56101.0;I;5610;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Eetgelegenheden met volledige bediening;56;56
1555;56102.0;I;5610;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Eetgelegenheden met beperkte bediening;56;56
237;562.0;I;56;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Catering en overige eetgelegenheden;56;56
771;5621.0;I;562;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Catering;56;56
1556;56210.0;I;5621;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Catering;56;56
772;5629.0;I;562;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Overige eetgelegenheden;56;56
1557;56290.0;I;5629;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Overige eetgelegenheden;56;56
238;563.0;I;56;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Drinkgelegenheden;56;56
773;5630.0;I;563;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Drinkgelegenheden;56;56
1558;56301.0;I;5630;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Cafés en bars;56;56
1559;56302.0;I;5630;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Discotheken, dancings en dergelijke;56;56
1560;56309.0;I;5630;;FOOD AND BEVERAGE SERVING SERVICES;OTHER SERVICES;Andere drinkgelegenheden;56;56
774;5811.0;J;581;4.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Uitgeverijen van boeken;5811;5811
1561;58110.0;J;5811;;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Uitgeverijen van boeken;5811;5811
775;5812.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van adresboeken en mailinglijsten;5812;5812
1562;58120.0;J;5812;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van adresboeken en mailinglijsten;5812;5812
776;5813.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van kranten;5813;5813
1563;58130.0;J;5813;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van kranten;5813;5813
777;5814.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van tijdschriften;5814;5814
1564;58140.0;J;5814;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Uitgeverijen van tijdschriften;5814;5814
778;5819.0;J;581;4.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Overige uitgeverijen;5819;5819
1565;58190.0;J;5819;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Overige uitgeverijen;5819;5819
239;582.0;J;58;3.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van software;582;582
779;5821.0;J;582;4.0;OTHER CULTURAL AND RECREATIONAL GOODS;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van computerspellen;5821;5821
1566;58210.0;J;5821;;OTHER CULTURAL AND RECREATIONAL GOODS;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van computerspellen;5821;5821
780;5829.0;J;582;4.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige uitgeverijen van software;5829;5829
1567;58290.0;J;5829;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige uitgeverijen van software;5829;5829
33;59.0;J;J;2.0;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van films en video- en televisieprogramma's, maken van geluidsopnamen en uitgeverijen van muziekopnamen;59;59
240;591.0;J;59;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Activiteiten in verband met films en video- en televisieprogramma's;59;59
781;5911.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van films en video- en televisieprogramma's;59;59
1568;59111.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van bioscoopfilms;59;59
1569;59112.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van televisiefilms;59;59
1570;59113.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van films, m.u.v. bioscoop- en televisiefilms;59;59
1571;59114.0;J;5911;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Productie van televisieprogramma's;59;59
782;5912.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Activiteiten in verband met films en video- en televisieprogramma's na de productie;59;59
1572;59120.0;J;5912;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Activiteiten in verband met films en video- en televisieprogramma's na de productie;59;59
783;5913.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Distributie van films en video- en televisieprogramma's;59;59
1573;59130.0;J;5913;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Distributie van films en video- en televisieprogramma's;59;59
784;5914.0;J;591;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Vertoning van films;59;59
1574;59140.0;J;5914;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Vertoning van films;59;59
241;592.0;J;59;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Maken van geluidsopnamen en uitgeverijen van muziekopnamen;59;59
785;5920.0;J;592;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Maken van geluidsopnamen en uitgeverijen van muziekopnamen;59;59
1575;59201.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Maken van geluidsopnamen;59;59
1576;59202.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Geluidsopnamestudio's;59;59
1577;59203.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitgeverijen van muziekopnamen;59;59
1578;59209.0;J;5920;;CULTURAL AND RECREATIONAL SERVICES;INFORMATION AND COMMUNICATION SERVICES;Overige diensten in verband met het maken van geluidsopnamen;59;59
34;60.0;J;J;2.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van radio- en televisieprogramma's;60;60
242;601.0;J;60;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitzenden van radioprogramma's;60;60
786;6010.0;J;601;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitzenden van radioprogramma's;60;60
1579;60100.0;J;6010;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Uitzenden van radioprogramma's;60;60
243;602.0;J;60;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van televisieprogramma's;60;60
787;6020.0;J;602;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van televisieprogramma's;60;60
1580;60200.0;J;6020;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Programmeren en uitzenden van televisieprogramma's;60;60
35;61.0;J;J;2.0;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Telecommunicatie;61;61
244;611.0;J;61;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadgebonden telecommunicatie;61;61
788;6110.0;J;611;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadgebonden telecommunicatie;61;61
1581;61100.0;J;6110;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadgebonden telecommunicatie;61;61
245;612.0;J;61;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadloze telecommunicatie;61;61
789;6120.0;J;612;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadloze telecommunicatie;61;61
1582;61200.0;J;6120;;INFORMATION AND COMMUNICATION SERVICES;INFORMATION AND COMMUNICATION SERVICES;Draadloze telecommunicatie;61;61
